Gender,Age_Group,Level_of_Education,Current_Living_Situation,parent_marital_status,Initial_Smoking_age,Smoking_Initiation_Reason,Current_smoking_Reason,Initial_Alcohol_Age,Alcohol_Initiation_Reasons,Current_Alcohol_Reasons,Head_of_sedative,Head_of_marijuana,Head_of_thai,Head_of_Ecstasy,Head_of_LSD,Head_of_Crack,Head_of_Cocaine,Head_of_Heroine,Head_of_D25,Head_of_Chicha,Head_of_Soukouda,Product_Consumption_Count_Marijuana,Product_Consumption_Count_Sedative,Product_Consumption_Count_D25,Product_Consumption_Count_Cocaine,Product_Consumption_Count_Thai,Product_Consumption_Count_Solvents,Product_Consumption_Count_Tramol,Product_Consumption_Count_Hookah,Product_Consumption_Count_Soudoudai,Initial_Consumption_Reason,Current_Drug_Use_Reasons,Legal_Issues_Substance,Friend_Conflict_Substance,Financial_or_value_Loss_Substance,Parental_Conflict_Substance,Emotional_Issues_Substance,Teacher_Relationship_Substance,Work_or_School_Performance_substance,Theft_Due_Substance,Hospitalization_Due_Substance,Sexaul_Violence_Substance,Unsafe_Sex_Substance
2,2,5,2,3,5,5,7,1,6,6,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,4,1,6,6,2,2,2,2,2,2,2,2,2,2,2
2,1,4,1,1,5,6,7,5,6,7,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
1,4,9,4,1,2,6,1,4,6,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,6,6,2,2,2,2,2,2,1,2,2,2,1
1,1,2,1,1,5,6,7,5,6,7,2,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
1,1,2,1,1,5,6,7,1,6,7,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
1,2,9,4,5,5,5,7,2,6,8,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,1,5,1,1,5,5,7,2,6,6,2,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,3,1,3,6,2,2,2,2,2,2,2,2,2,2,2
1,1,2,2,4,5,6,7,1,7,8,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,7,1,2,2,2,1,2,2,2,2,2,2,2
2,2,5,2,4,5,5,7,3,1,2,2,2,2,2,1,2,1,2,2,1,2,1,1,1,2,2,1,1,1,1,5,7,2,2,1,2,1,1,2,2,1,1,2
1,2,6,1,1,5,6,7,5,6,7,2,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
2,2,9,1,1,5,5,7,5,5,7,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,1,4,1,1,5,6,7,3,7,8,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
1,1,3,1,1,5,6,7,5,6,7,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
2,1,2,1,1,5,5,7,5,5,7,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,3,9,5,5,5,5,7,3,6,8,2,2,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,1,4,1,1,5,6,7,2,5,5,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
2,2,6,1,5,5,5,7,5,5,7,2,2,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,2,5,1,1,5,6,7,5,6,7,1,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
2,2,9,1,1,5,5,7,1,6,6,1,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,4,9,5,5,5,5,7,5,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,1,2,1,1,5,6,7,2,7,8,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
1,2,5,2,1,5,5,7,5,5,7,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,1,3,1,1,5,6,7,2,7,8,2,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,5,6,2,2,2,2,2,2,2,2,2,2,2
1,4,9,2,5,5,5,7,4,6,8,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,3,1,1,3,6,8,2,2,2,2,2,2,2,2,2,2,2
2,1,1,1,1,5,5,7,5,5,7,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,2,5,1,1,2,5,3,1,5,5,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,4,1,3,1,2,5,5,1,1,2,2,2,1,2,1,2,1,1
1,1,3,1,1,5,6,7,1,3,4,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,6,7,2,1,2,2,2,2,2,2,2,2,2
2,1,3,1,1,5,6,7,5,6,7,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
2,1,5,1,1,5,5,7,1,7,8,2,2,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,2,5,1,1,5,5,7,3,3,4,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,3,2,6,8,2,2,2,1,1,2,2,2,2,2,2
1,3,9,5,1,3,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,1,1,3,3,3,1,3,3,3,6,8,2,1,1,2,2,2,2,2,2,1,1
1,2,9,5,5,1,1,3,4,3,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,3,1,1,3,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2
2,1,1,1,1,5,5,7,5,5,7,2,2,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,2,9,1,1,5,5,7,5,5,7,1,1,2,2,2,2,1,2,2,1,2,1,3,1,1,1,1,1,1,1,7,1,2,2,2,2,2,2,2,2,2,2,2
2,1,5,1,1,5,5,7,2,6,8,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,3,9,2,5,5,5,7,2,6,8,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,7,2,1,1,1,2,2,2,2,2,2,2
1,2,7,1,5,5,5,7,3,6,7,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,1,5,1,2,5,5,7,5,5,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,1,7,1,1,5,5,7,1,7,8,2,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,5,7,1,1,2,1,1,2,2,1,2,1,1
2,1,5,1,1,5,6,7,1,7,5,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,1,2,2,2,2,2,2,2
2,1,4,1,1,5,6,7,5,6,7,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
2,2,9,2,1,5,5,7,1,6,8,1,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,2,7,1,1,5,5,7,2,2,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,1,4,1,1,5,6,7,5,6,7,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
2,3,9,2,5,5,5,7,4,6,4,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,2,7,4,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,2,1,1,4,4,1,1,2,1,2,2,2,2,2,2,2,2,1
1,2,8,4,3,5,5,7,3,6,2,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,6,8,2,1,2,2,2,2,2,2,2,2,2
1,4,9,1,1,5,5,7,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,1,2,1,2,2
2,1,3,1,1,5,5,7,5,5,7,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,1,3,1,1,5,6,7,5,6,7,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
1,3,9,2,5,4,1,1,1,2,4,1,2,1,2,2,2,2,2,2,1,2,4,2,4,4,3,1,3,3,3,2,3,1,1,2,2,2,2,1,2,2,2,2
2,1,4,1,1,5,5,7,2,6,4,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,2,8,1,1,5,5,7,5,5,7,1,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,1,6,1,1,5,5,7,5,5,7,1,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,1,4,1,1,5,5,7,1,6,4,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,4,9,2,5,5,5,7,4,6,8,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,3,1,1,3,6,8,2,2,2,2,2,2,2,2,2,2,2
2,4,9,2,3,5,5,7,4,6,4,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,6,8,2,2,2,2,2,2,2,2,2,2,1
1,3,9,5,1,3,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,1,1,3,3,3,1,3,3,3,6,8,2,1,1,2,2,2,2,2,2,1,1
1,1,2,1,1,5,5,7,1,4,4,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,2
2,1,5,1,1,5,5,7,3,4,4,1,1,1,2,2,1,1,1,2,1,1,1,1,1,3,1,1,1,3,2,6,4,2,2,1,1,1,2,2,1,2,2,2
1,3,9,2,1,5,5,7,5,5,7,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,3,9,4,5,5,5,7,4,6,8,2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,1,2,1,1,5,6,7,2,5,8,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,3,9,3,5,5,5,7,3,6,8,1,2,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,3,9,2,4,3,6,4,3,6,2,1,1,1,2,1,1,1,1,2,1,1,3,1,1,1,1,1,2,2,2,6,2,1,2,2,1,2,2,2,2,2,2,1
1,2,8,1,1,3,1,1,3,1,1,1,1,1,2,2,1,1,1,1,1,1,3,3,3,1,1,1,3,3,3,1,5,1,1,1,1,1,1,1,1,2,1,1
1,4,7,5,5,2,6,5,2,3,4,2,1,1,1,2,2,1,1,2,1,1,3,1,1,1,1,1,1,3,3,6,6,2,2,2,1,2,2,2,2,2,2,1
1,1,2,1,1,5,5,7,1,6,8,2,1,1,1,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,2,8,1,1,3,3,3,3,4,2,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,3,3,3,8,2,2,1,2,1,2,1,1,2,2,1
1,1,2,1,1,5,6,7,2,5,4,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
1,3,7,1,1,5,5,7,5,5,7,1,1,1,2,2,2,1,2,2,1,1,1,2,1,1,1,1,1,3,3,3,4,2,2,2,2,2,2,2,2,2,2,2
2,1,4,1,1,1,1,1,2,5,5,2,1,2,2,2,2,1,1,2,1,2,4,1,1,4,2,1,2,1,1,4,6,2,2,2,1,2,2,2,2,1,2,1
1,1,2,1,1,5,5,7,5,5,7,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,3,7,4,1,1,4,4,1,4,2,1,1,1,1,1,1,1,1,2,1,1,3,1,1,4,1,3,3,3,3,6,5,1,1,1,1,2,2,1,1,2,1,1
1,1,3,1,1,5,6,7,5,6,7,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
1,1,2,4,4,2,4,8,1,7,8,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,8,2,2,2,2,2,2,2,2,2,2,2
1,1,2,1,1,5,5,7,1,7,8,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,1,4,1,1,5,5,7,1,7,8,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,4,5,7,2,2,2,2,2,2,2,2,2,2,2
1,1,2,1,1,5,5,7,2,4,6,2,1,1,2,2,1,1,2,1,1,2,1,1,1,4,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,2,7,2,2,5,5,7,2,4,8,1,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,1,6,1,1,5,5,7,2,6,8,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,3,8,1,1,5,5,7,1,6,7,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,1,5,1,3,5,5,7,2,4,8,2,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,3,8,1,2,2,1,1,2,2,2,2,2,2
2,2,5,2,4,5,6,7,5,6,7,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,8,2,2,2,2,2,2,2,2,2,2,2
1,3,8,3,5,2,1,7,1,4,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,3,3,4,7,1,1,1,1,2,1,1,2,2,2,1
2,2,8,1,1,5,5,7,5,5,7,2,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,4,9,5,1,2,6,3,4,6,2,2,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
2,3,9,2,3,5,5,7,4,6,8,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,3,9,1,1,5,5,7,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,3,9,5,5,4,6,4,4,4,4,1,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,3,1,6,4,2,2,2,2,2,2,2,2,2,2,2
2,1,5,1,1,5,6,7,5,6,7,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
1,2,9,1,1,5,5,7,3,6,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,1,2,1,1,5,6,7,1,5,7,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
1,4,5,1,1,2,1,1,2,6,2,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,3,1,3,3,3,6,5,1,1,1,1,1,2,2,1,1,2,1
2,1,3,1,1,5,6,7,2,7,8,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
2,2,7,1,1,5,5,7,1,6,5,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,6,6,2,2,2,2,2,2,2,2,2,2,2
1,4,9,5,1,5,5,7,5,5,7,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,1,3,4,4,5,5,7,5,5,7,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,5,5,2,2,2,2,2,2,2,2,2,2,2
1,1,2,1,1,5,5,7,1,6,6,2,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,4,9,1,5,3,6,6,3,6,4,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,3,1,1,3,1,6,6,2,2,1,1,1,2,2,2,2,2,2
1,3,5,5,3,5,5,7,5,5,7,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,3,9,5,5,5,5,7,4,3,2,2,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,1,2,1,1,5,5,7,1,6,2,1,1,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,1,2,1,1,5,6,7,5,6,7,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
2,1,5,1,1,5,6,7,5,6,7,1,1,2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,6,7,1,2,1,1,1,2,2,2,2,2,2
2,2,7,4,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,2,1,1,4,4,1,1,2,1,2,2,2,2,2,2,2,2,1
2,1,5,2,4,5,5,7,5,5,7,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,1,3,1,1,5,5,7,2,6,8,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,1,4,1,1,5,5,7,5,5,7,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,2,6,1,1,5,6,7,5,6,7,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
2,2,6,1,1,5,5,7,5,5,7,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,1,6,1,1,5,5,7,5,5,7,2,1,2,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,1,4,1,1,5,6,7,2,5,8,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
2,2,9,5,5,5,5,7,3,6,4,1,1,1,2,2,1,1,1,2,1,1,1,3,1,1,1,1,1,3,3,3,6,2,2,2,2,2,2,2,2,2,2,2
2,3,9,4,1,5,5,7,3,7,8,1,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,2,5,3,1,5,5,7,5,5,7,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,4,7,5,5,2,6,5,2,3,4,2,1,1,1,2,2,1,1,2,1,1,3,1,1,1,1,1,1,3,3,6,6,2,2,2,1,2,2,2,2,2,2,1
2,2,9,1,5,5,5,7,3,6,8,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,1,3,1,1,5,5,7,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,8,2,2,2,2,2,2,2,2,2,2,2
1,1,2,1,1,5,5,7,2,7,8,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,3,9,4,1,5,5,7,4,6,8,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,3,9,1,1,5,5,7,2,7,8,1,1,2,2,2,2,1,1,2,1,2,4,1,1,1,1,1,1,1,1,7,5,2,2,2,2,2,2,2,2,2,2,2
1,4,9,4,4,5,5,7,4,6,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,4,9,5,1,5,5,7,4,6,2,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,2,9,3,4,5,5,7,3,6,8,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,1,3,1,1,5,5,7,2,6,4,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,1,2,1,1,5,5,7,5,5,7,2,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,1,5,1,1,5,5,7,2,6,8,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,1,3,1,1,5,5,7,1,7,8,2,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,2,1,1,1,6,8,2,2,2,2,2,2,2,2,2,2,2
1,3,9,2,5,4,1,1,1,2,4,1,2,1,2,2,2,2,2,2,1,2,4,2,4,4,3,1,3,3,3,2,3,1,1,2,2,2,2,1,2,2,2,2
2,2,4,3,3,5,5,7,5,5,7,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,4,9,5,1,2,6,4,3,6,2,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,6,4,2,2,2,2,2,2,2,2,2,1,1
1,3,9,5,1,3,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,1,1,3,3,3,1,3,3,3,6,8,2,1,1,2,2,2,2,2,2,1,1
1,2,6,3,3,3,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,3,9,2,3,3,6,1,2,2,5,1,1,2,1,2,1,1,1,2,1,1,1,3,1,1,1,3,2,4,3,2,5,2,2,2,2,1,2,2,2,2,2,1
1,1,4,1,1,5,6,7,5,6,7,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
2,4,9,5,1,5,5,7,4,2,2,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,1,2,1,1,5,6,7,5,6,7,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
1,2,8,2,1,5,5,7,5,5,7,1,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,2,1,6,8,2,2,2,2,2,2,2,2,2,2,2
2,1,3,1,1,5,6,7,5,6,7,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
2,1,7,1,1,5,5,7,5,5,7,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,3,9,1,5,5,5,7,5,5,7,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,7,2,2,1,1,2,2,2,2,2,2,1
1,2,9,5,1,5,5,7,3,3,8,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,3,9,1,1,5,5,7,3,6,8,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,6,4,2,2,2,2,2,2,2,2,2,2,2
2,1,4,1,1,5,6,7,1,5,8,2,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,6,7,2,2,2,2,2,2,2,2,2,2,2
1,2,8,4,1,5,5,7,3,4,8,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,4,8,2,2,2,2,2,2,2,2,2,2,2
1,2,5,1,1,5,5,7,1,3,6,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,3,3,6,8,2,2,2,1,1,2,2,2,2,2,2
1,3,9,4,1,5,5,7,3,6,3,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,5,7,2,1,2,2,2,2,2,2,2,2,2
1,2,9,5,1,5,5,7,1,2,8,1,2,1,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,1,1,2,1,2,1,2,2,2,2
2,1,2,1,1,5,5,7,2,6,6,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
2,1,4,1,1,5,5,7,5,5,7,2,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
1,2,7,2,1,5,5,7,5,5,7,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,5,7,2,2,2,2,2,2,2,2,2,2,2
